nuttcp-r: v8.1.3: socket
nuttcp-r: buflen=65536 nstream=1 port=8190 mode=tcp
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.2263 retrans=0 cwnd=44259
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3905 retrans=0 cwnd=44259
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0910 retrans=0 cwnd=44259
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=44259
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4277 retrans=0 cwnd=44259
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.2159 retrans=0 cwnd=44259
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.1375 retrans=0 cwnd=44722
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4963 retrans=0 cwnd=44722
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0969 retrans=0 cwnd=44722
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2554 retrans=0 cwnd=44722
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2789 retrans=0 cwnd=44722
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=44722
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4277 retrans=0 cwnd=44722
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2554 retrans=0 cwnd=45107
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=45107
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0179 retrans=0 cwnd=45107
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3980 retrans=0 cwnd=45107
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1556 retrans=0 cwnd=45107
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2554 retrans=0 cwnd=45107
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=45674
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1438 retrans=0 cwnd=45674
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4928 retrans=0 cwnd=45674
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9713 retrans=0 cwnd=45674
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3862 retrans=0 cwnd=45674
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2789 retrans=0 cwnd=45674
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9422 retrans=0 cwnd=46068
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=46068
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=46068
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2202 retrans=0 cwnd=46068
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=46068
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9713 retrans=0 cwnd=46068
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4632 retrans=0 cwnd=46601
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9306 retrans=0 cwnd=46601
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4454 retrans=0 cwnd=46601
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=46601
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=46601
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9443 retrans=0 cwnd=46601
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=47204
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3921 retrans=0 cwnd=47204
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8026 retrans=0 cwnd=47204
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.8011 retrans=0 cwnd=47204
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0179 retrans=0 cwnd=47204
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.0724 retrans=0 cwnd=47204
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2848 retrans=0 cwnd=47719
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2495 retrans=0 cwnd=47719
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=47719
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=47719
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=47719
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2672 retrans=0 cwnd=47719
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1145 retrans=0 cwnd=48165
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0206 retrans=0 cwnd=48165
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0441 retrans=0 cwnd=48174
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.5022 retrans=0 cwnd=48182
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3611 retrans=0 cwnd=48191
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4217 retrans=0 cwnd=48200
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1204 retrans=0 cwnd=48812
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2789 retrans=0 cwnd=48812
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9830 retrans=0 cwnd=48812
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.6980 retrans=0 cwnd=48812
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.6962 retrans=0 cwnd=48812
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=48812
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.3684 retrans=0 cwnd=49257
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0412 retrans=0 cwnd=49257
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=49257
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=49257
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=49257
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=49257
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=49825
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=49834
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=49843
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=49851
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=49860
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9502 retrans=0 cwnd=49860
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8084 retrans=0 cwnd=49869
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2730 retrans=0 cwnd=50367
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.5375 retrans=0 cwnd=50367
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1556 retrans=0 cwnd=50367
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2554 retrans=0 cwnd=50367
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=50367
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=50367
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=50952
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=50952
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=50952
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=50952
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=50952
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.1434 retrans=0 cwnd=50952
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1497 retrans=0 cwnd=51451
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9364 retrans=0 cwnd=51451
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.5492 retrans=0 cwnd=51451
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2437 retrans=0 cwnd=51451
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0910 retrans=0 cwnd=51451
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0703 retrans=0 cwnd=51451
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=52080
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1204 retrans=0 cwnd=52080
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5343 retrans=0 cwnd=52080
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=52080
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1028 retrans=0 cwnd=52080
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=52080
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9364 retrans=0 cwnd=52744
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1438 retrans=0 cwnd=52744
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.5225 retrans=0 cwnd=52744
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=52744
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=52744
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=52744
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4751 retrans=0 cwnd=53251
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8608 retrans=0 cwnd=53251
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2730 retrans=0 cwnd=53251
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1497 retrans=0 cwnd=53251
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2495 retrans=0 cwnd=53251
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9655 retrans=0 cwnd=53251
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=53810
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=53810
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9888 retrans=0 cwnd=53810
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=53810
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=53810
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=53810
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=54483
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=54483
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=54483
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0851 retrans=0 cwnd=54483
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2848 retrans=0 cwnd=54483
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=54483
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1145 retrans=0 cwnd=54483
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0237 retrans=0 cwnd=55112
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=55112
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1145 retrans=0 cwnd=55112
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=55112
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=55112
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8724 retrans=0 cwnd=55112
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2965 retrans=0 cwnd=55715
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9713 retrans=0 cwnd=55715
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0675 retrans=0 cwnd=55715
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3200 retrans=0 cwnd=55715
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=55715
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9189 retrans=0 cwnd=55715
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2730 retrans=0 cwnd=56326
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=56335
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8957 retrans=0 cwnd=56344
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2672 retrans=0 cwnd=56353
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=56353
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=56353
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9422 retrans=0 cwnd=56964
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=56964
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1615 retrans=0 cwnd=56964
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0121 retrans=0 cwnd=56964
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1556 retrans=0 cwnd=56964
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0121 retrans=0 cwnd=56964
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1732 retrans=0 cwnd=57707
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=57707
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8491 retrans=0 cwnd=57707
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2907 retrans=0 cwnd=57707
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2378 retrans=0 cwnd=57707
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9422 retrans=0 cwnd=57707
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=58319
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9131 retrans=0 cwnd=58328
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1145 retrans=0 cwnd=58336
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3259 retrans=0 cwnd=58345
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=58354
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.4190 retrans=0 cwnd=58354
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.7550 retrans=0 cwnd=59027
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=59027
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=59027
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2260 retrans=0 cwnd=59027
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.6223 retrans=0 cwnd=59027
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.5433 retrans=0 cwnd=59027
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=59822
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8840 retrans=0 cwnd=59822
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3083 retrans=0 cwnd=59822
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1791 retrans=0 cwnd=59822
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9015 retrans=0 cwnd=59822
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2730 retrans=0 cwnd=59822
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=59822
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9422 retrans=0 cwnd=60495
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4691 retrans=0 cwnd=60503
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8259 retrans=0 cwnd=60503
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.0645 retrans=0 cwnd=60521
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2319 retrans=0 cwnd=60521
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.8504 retrans=0 cwnd=60530
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.2974 retrans=0 cwnd=61133
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=61141
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=61150
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=61159
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=61167
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=61176
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1967 retrans=0 cwnd=61797
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=61797
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.8739 retrans=0 cwnd=61797
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.5316 retrans=0 cwnd=61805
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9539 retrans=0 cwnd=61814
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9655 retrans=0 cwnd=61823
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2084 retrans=0 cwnd=62522
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2828 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=0.0000 real_sec=0.10 rate_Mbps=0.0000 retrans=0 cwnd=62522
megabytes=10.1875 real_sec=0.10 rate_Mbps=854.5894 retrans=0 cwnd=62522
megabytes=32.2500 real_sec=0.10 rate_Mbps=2705.2449 retrans=0 cwnd=63300
megabytes=23.0625 real_sec=0.10 rate_Mbps=1935.5324 retrans=0 cwnd=63326
megabytes=6.1250 real_sec=0.10 rate_Mbps=513.5917 retrans=0 cwnd=63326
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.5030 retrans=0 cwnd=63972
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0866 retrans=0 cwnd=63972
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2461 retrans=0 cwnd=63972
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2932 retrans=0 cwnd=63972
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0607 retrans=0 cwnd=63972
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.0260 retrans=0 cwnd=63972
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.2009 retrans=0 cwnd=63972
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.1541 retrans=133 cwnd=32078
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.7909 retrans=0 cwnd=32078
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.5555 retrans=0 cwnd=32078
megabytes=6.1875 real_sec=0.10 rate_Mbps=518.7339 retrans=0 cwnd=32078
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.1022 retrans=0 cwnd=32078
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2932 retrans=0 cwnd=32078
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.2736 retrans=0 cwnd=32078
megabytes=6.1250 real_sec=0.10 rate_Mbps=513.8074 retrans=0 cwnd=32078
megabytes=6.2500 real_sec=0.10 rate_Mbps=523.9998 retrans=0 cwnd=32078
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.3204 retrans=0 cwnd=32078
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2932 retrans=0 cwnd=32078
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.0451 retrans=0 cwnd=32078
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2932 retrans=0 cwnd=32078
megabytes=6.2500 real_sec=0.10 rate_Mbps=524.2251 retrans=0 cwnd=32078
megabytes=6.1875 real_sec=0.10 rate_Mbps=519.1022 retrans=0 cwnd=32078
megabytes=6.5000 real_sec=0.10 rate_Mbps=545.2650 retrans=0 cwnd=32078
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.4842 retrans=0 cwnd=32078
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7175 retrans=0 cwnd=32078
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.9826 retrans=0 cwnd=32078
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2027 retrans=0 cwnd=32078
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7802 retrans=0 cwnd=32078
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7453 retrans=0 cwnd=32078
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.6953 retrans=0 cwnd=32078
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2650 retrans=0 cwnd=32078
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5196 retrans=0 cwnd=32078
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.1631 retrans=0 cwnd=32078
megabytes=6.6250 real_sec=0.10 rate_Mbps=555.7064 retrans=0 cwnd=32078
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.3613 retrans=0 cwnd=32078
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5711 retrans=0 cwnd=32078
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.1598 retrans=0 cwnd=32078
megabytes=6.6875 real_sec=0.10 rate_Mbps=561.1902 retrans=0 cwnd=32078
megabytes=6.6875 real_sec=0.10 rate_Mbps=560.6462 retrans=0 cwnd=32078
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.7369 retrans=0 cwnd=32078
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5940 retrans=0 cwnd=32244
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.1631 retrans=0 cwnd=32244
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.0782 retrans=0 cwnd=32244
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.4406 retrans=0 cwnd=32244
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.9130 retrans=0 cwnd=32244
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2480 retrans=0 cwnd=32244
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.1631 retrans=0 cwnd=32244
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5482 retrans=0 cwnd=32497
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4682 retrans=0 cwnd=32497
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7226 retrans=0 cwnd=32497
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.2480 retrans=0 cwnd=32497
megabytes=6.7500 real_sec=0.10 rate_Mbps=566.1971 retrans=0 cwnd=32497
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9771 retrans=0 cwnd=32497
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4568 retrans=0 cwnd=32812
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7226 retrans=0 cwnd=32820
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.4739 retrans=0 cwnd=32820
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7168 retrans=0 cwnd=32820
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.7168 retrans=0 cwnd=32820
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.6707 retrans=0 cwnd=32820
megabytes=6.8125 real_sec=0.10 rate_Mbps=571.5311 retrans=0 cwnd=33205
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9364 retrans=0 cwnd=33205
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.3940 retrans=0 cwnd=33205
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.8149 retrans=0 cwnd=33205
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9597 retrans=0 cwnd=33205
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.8726 retrans=0 cwnd=33205
megabytes=6.8750 real_sec=0.10 rate_Mbps=576.6534 retrans=0 cwnd=33659
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3494 retrans=0 cwnd=33659
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9364 retrans=0 cwnd=33659
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.7270 retrans=0 cwnd=33659
megabytes=6.9375 real_sec=0.10 rate_Mbps=582.1984 retrans=0 cwnd=33668
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.9771 retrans=0 cwnd=33668
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2026 retrans=0 cwnd=34184
megabytes=6.9375 real_sec=0.10 rate_Mbps=581.8317 retrans=0 cwnd=34184
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2613 retrans=0 cwnd=34184
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.2789 retrans=0 cwnd=34184
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9560 retrans=0 cwnd=34192
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4434 retrans=0 cwnd=34192
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=34769
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.2026 retrans=0 cwnd=34769
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4336 retrans=0 cwnd=34769
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.4669 retrans=0 cwnd=34769
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1849 retrans=0 cwnd=34778
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4632 retrans=0 cwnd=34778
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4395 retrans=0 cwnd=34778
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.1908 retrans=0 cwnd=35416
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.0734 retrans=0 cwnd=35416
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.2322 retrans=0 cwnd=35416
megabytes=7.1250 real_sec=0.10 rate_Mbps=597.8258 retrans=0 cwnd=35424
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3200 retrans=0 cwnd=35424
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4217 retrans=0 cwnd=35424
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.9384 retrans=0 cwnd=36115
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.7300 retrans=0 cwnd=36124
megabytes=7.1250 real_sec=0.10 rate_Mbps=597.4075 retrans=0 cwnd=36124
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.6232 retrans=0 cwnd=36124
megabytes=7.0000 real_sec=0.10 rate_Mbps=587.3729 retrans=0 cwnd=36124
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.2026 retrans=0 cwnd=36132
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.7181 retrans=0 cwnd=36421
megabytes=7.0625 real_sec=0.10 rate_Mbps=592.4928 retrans=0 cwnd=36421
megabytes=7.0000 real_sec=0.10 rate_Mbps=586.8974 retrans=0 cwnd=36421
